COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID
335,5345477,1473185382,duel,232015,defensive_duel,,,true,false,false,,1473185308
335,5345477,1473185398,duel,0,offensive_duel,true,true,,,false,,1473188323
335,5345477,1473188323,duel,513075,defensive_duel,,,false,false,false,,1473185398
335,5345477,1473185330,duel,54485,defensive_duel,,,true,false,false,,1473185402
335,5345477,1473185402,duel,56334,offensive_duel,true,false,,,false,,1473185330
335,5345477,1473185335,duel,0,offensive_duel,true,false,,,false,,1473188324
335,5345477,1473188324,duel,638476,defensive_duel,,,true,false,false,,1473185335
335,5345477,1473185412,duel,0,defensive_duel,,,true,true,false,,1473188325
335,5345477,1473188325,duel,69374,offensive_duel,false,false,,,false,,1473185412
335,5345477,1473185360,duel,26652,offensive_duel,false,false,,,false,,1473185445
335,5345477,1473185445,duel,593207,defensive_duel,,,true,true,false,,1473185360
335,5345477,1473185448,duel,593207,dribble,false,false,,,true,left,1473185361
335,5345477,1473185361,duel,26652,defensive_duel,,,true,true,true,right,1473185448
335,5345477,1473185450,duel,593207,defensive_duel,,,false,false,true,left,1473185362
335,5345477,1473185362,duel,69374,dribble,true,true,,,true,right,1473185450
335,5345477,1473185379,duel,244135,offensive_duel,true,true,,,false,,1473185456
335,5345477,1473185456,duel,365445,defensive_duel,,,false,false,false,,1473185379
335,5345477,1473185460,duel,638476,defensive_duel,,,false,false,false,left,1473185396
335,5345477,1473185396,duel,363625,dribble,true,true,,,false,right,1473185460
335,5345477,1473185464,duel,0,defensive_duel,,,true,false,false,,1473188327
335,5345477,1473188327,duel,513075,offensive_duel,true,false,,,false,,1473185464
335,5345477,1473185482,duel,56334,offensive_duel,false,false,,,false,,1473185446
335,5345477,1473185446,duel,54485,defensive_duel,,,true,true,false,,1473185482
335,5345477,1473185492,duel,638476,defensive_duel,,,false,false,false,,1473185486
335,5345477,1473185486,duel,69374,offensive_duel,true,true,,,false,,1473185492
335,5345477,1473185499,duel,232015,defensive_duel,,,true,false,false,,1473185495
335,5345477,1473185495,duel,334043,offensive_duel,true,false,,,false,,1473185499
335,5345477,1473185529,duel,638476,defensive_duel,,,true,false,true,left,1473185522
335,5345477,1473185522,duel,513075,dribble,true,false,,,true,right,1473185529
335,5345477,1473185557,duel,0,dribble,true,false,,,false,left,1473188330
335,5345477,1473188330,duel,334043,defensive_duel,,,true,false,false,right,1473185557
335,5345477,1473185558,duel,56334,offensive_duel,true,false,,,false,,1473185542
335,5345477,1473185542,duel,334043,defensive_duel,,,true,false,false,,1473185558
335,5345477,1473185548,duel,0,defensive_duel,,,false,false,true,right,1473188331
335,5345477,1473188331,duel,619908,dribble,true,true,,,true,left,1473185548
335,5345477,1473185571,duel,436881,offensive_duel,true,false,,,false,,1473185550
335,5345477,1473185550,duel,562633,defensive_duel,,,true,false,false,,1473185571
335,5345477,1473185602,duel,0,offensive_duel,false,false,,,false,,1473188333
335,5345477,1473188333,duel,334043,defensive_duel,,,true,true,false,,1473185602
335,5345477,1473185603,duel,0,defensive_duel,,,true,false,false,,1473188334
335,5345477,1473188334,duel,334043,offensive_duel,true,false,,,false,,1473185603
335,5345477,1473185613,duel,232015,offensive_duel,true,false,,,false,,1473185594
335,5345477,1473185594,duel,513075,defensive_duel,,,true,false,false,,1473185613
335,5345477,1473185620,duel,334043,offensive_duel,false,false,,,false,,1473185635
335,5345477,1473185635,duel,593207,defensive_duel,,,true,false,false,,1473185620
335,5345477,1473185622,duel,26652,offensive_duel,true,true,,,false,,1473185638
335,5345477,1473185638,duel,593207,defensive_duel,,,false,false,false,,1473185622
335,5345477,1473185655,duel,334056,dribble,true,true,,,false,right,1473185642
335,5345477,1473185642,duel,169212,defensive_duel,,,false,false,false,left,1473185655
335,5345477,1473185660,duel,519618,offensive_duel,false,false,,,false,,1473185645
335,5345477,1473185645,duel,449089,defensive_duel,,,true,true,false,,1473185660
335,5345477,1473185688,duel,232015,offensive_duel,true,true,,,false,,1473185676
335,5345477,1473185676,duel,54485,defensive_duel,,,false,false,false,,1473185688
335,5345477,1473185714,duel,56334,offensive_duel,true,false,,,false,,1473185695
335,5345477,1473185695,duel,54485,defensive_duel,,,true,false,false,,1473185714
335,5345477,1473185723,duel,528964,offensive_duel,true,false,,,false,,1473185701
335,5345477,1473185701,duel,334043,defensive_duel,,,true,false,false,,1473185723
335,5345477,1473185729,duel,519618,defensive_duel,,,true,false,false,,1473185704
335,5345477,1473185704,duel,449089,offensive_duel,true,false,,,false,,1473185729
335,5345477,1473185734,duel,519618,dribble,true,false,,,true,left,1473185717
335,5345477,1473185717,duel,363625,defensive_duel,,,true,false,true,right,1473185734
335,5345477,1473186326,duel,528964,offensive_duel,true,false,,,false,,1473185719
335,5345477,1473185719,duel,449089,defensive_duel,,,true,false,false,,1473186326
335,5345477,1473186327,duel,0,offensive_duel,true,true,,,false,,1473188336
335,5345477,1473188336,duel,449089,defensive_duel,,,false,false,false,,1473186327
335,5345477,1473185724,duel,0,defensive_duel,,,true,false,false,,1473188337
335,5345477,1473188337,duel,519618,offensive_duel,true,false,,,false,,1473185724
335,5345477,1473185755,duel,232015,defensive_duel,,,false,false,false,,1473185739
335,5345477,1473185739,duel,334043,offensive_duel,true,true,,,false,,1473185755
335,5345477,1473185757,duel,0,defensive_duel,,,true,false,false,,1473188338
335,5345477,1473188338,duel,169212,offensive_duel,true,false,,,false,,1473185757
335,5345477,1473185763,duel,0,defensive_duel,,,true,false,false,right,1473188339
335,5345477,1473188339,duel,519618,dribble,true,false,,,false,left,1473185763
335,5345477,1473185770,duel,363625,defensive_duel,,,true,false,false,,1473185784
335,5345477,1473185784,duel,528964,offensive_duel,true,false,,,false,,1473185770
335,5345477,1473185803,duel,365445,offensive_duel,true,false,,,false,,1473185777
335,5345477,1473185777,duel,513075,defensive_duel,,,true,false,false,,1473185803
335,5345477,1473185812,duel,56334,offensive_duel,true,true,,,false,,1473185779
335,5345477,1473185779,duel,169212,defensive_duel,,,false,false,false,,1473185812
335,5345477,1473185831,duel,365445,defensive_duel,,,true,false,false,,1473185796
335,5345477,1473185796,duel,244135,offensive_duel,true,false,,,false,,1473185831
335,5345477,1473185801,duel,244135,offensive_duel,false,false,,,false,,1473185836
335,5345477,1473185836,duel,365445,defensive_duel,,,true,false,false,,1473185801
335,5345477,1473185839,duel,365445,defensive_duel,,,true,false,false,,1473185805
335,5345477,1473185805,duel,26652,offensive_duel,false,false,,,false,,1473185839
335,5345477,1473185845,duel,528964,offensive_duel,false,false,,,false,,1473185814
335,5345477,1473185814,duel,449089,defensive_duel,,,true,false,false,,1473185845
335,5345477,1473185846,duel,0,dribble,false,false,,,false,left,1473188341
335,5345477,1473188341,duel,449089,defensive_duel,,,true,false,false,right,1473185846
335,5345477,1473185847,duel,0,dribble,false,false,,,false,right,1473188342
335,5345477,1473188342,duel,449089,defensive_duel,,,true,true,false,left,1473185847
335,5345477,1473185848,duel,0,defensive_duel,,,true,false,false,,1473188343
335,5345477,1473188343,duel,449089,offensive_duel,true,false,,,false,,1473185848
335,5345477,1473185859,duel,0,defensive_duel,,,true,false,false,,1473188344
335,5345477,1473188344,duel,26652,offensive_duel,true,false,,,false,,1473185859
335,5345477,1473185869,duel,0,offensive_duel,false,false,,,false,,1473188345
335,5345477,1473188345,duel,169212,defensive_duel,,,true,true,false,,1473185869
335,5345477,1473185872,duel,365445,defensive_duel,,,false,false,true,left,1473185832
335,5345477,1473185832,duel,412012,dribble,true,true,,,true,right,1473185872
335,5345477,1473185906,duel,536673,defensive_duel,,,true,false,false,,1473185861
335,5345477,1473185861,duel,412012,offensive_duel,true,false,,,false,,1473185906
335,5345477,1473185907,duel,514807,defensive_duel,,,true,false,false,,1473185975
335,5345477,1473185975,duel,56083,offensive_duel,true,false,,,false,,1473185907
335,5345477,1473185995,duel,619908,defensive_duel,,,true,false,false,,1473185937
335,5345477,1473185937,duel,334043,offensive_duel,true,false,,,false,,1473185995
335,5345477,1473186046,duel,619908,offensive_duel,true,false,,,false,,1473185963
335,5345477,1473185963,duel,636921,defensive_duel,,,true,false,false,,1473186046
335,5345477,1473186048,duel,528964,dribble,true,false,,,false,right,1473185966
335,5345477,1473185966,duel,636921,defensive_duel,,,true,false,false,left,1473186048
335,5345477,1473186051,duel,0,offensive_duel,true,false,,,false,,1473188348
335,5345477,1473188348,duel,636921,defensive_duel,,,true,false,false,,1473186051
335,5345477,1473186056,duel,56334,offensive_duel,true,true,,,false,,1473185971
335,5345477,1473185971,duel,562633,defensive_duel,,,false,false,false,,1473186056
335,5345477,1473186087,duel,572445,defensive_duel,,,true,false,false,,1473185996
335,5345477,1473185996,duel,513075,offensive_duel,true,false,,,false,,1473186087
335,5345477,1473186092,duel,619908,defensive_duel,,,false,false,true,right,1473186002
335,5345477,1473186002,duel,449089,dribble,true,true,,,true,left,1473186092
335,5345477,1473186099,duel,0,offensive_duel,false,false,,,false,,1473188349
335,5345477,1473188349,duel,449089,defensive_duel,,,true,false,false,,1473186099
335,5345477,1473186107,duel,0,defensive_duel,,,true,false,false,,1473188351
335,5345477,1473188351,duel,412012,offensive_duel,true,false,,,false,,1473186107
335,5345477,1473186142,duel,536673,defensive_duel,,,true,false,false,,1473186060
335,5345477,1473186060,duel,26652,offensive_duel,false,false,,,false,,1473186142
335,5345477,1473186061,duel,636921,offensive_duel,false,false,,,false,,1473186145
335,5345477,1473186145,duel,536673,defensive_duel,,,true,false,false,,1473186061
335,5345477,1473186164,duel,0,defensive_duel,,,true,false,false,,1473188354
335,5345477,1473188354,duel,244135,offensive_duel,true,false,,,false,,1473186164
335,5345477,1473186104,duel,449089,offensive_duel,true,true,,,false,,1473186196
335,5345477,1473186196,duel,536673,defensive_duel,,,false,false,false,,1473186104
335,5345477,1473186199,duel,528964,defensive_duel,,,true,false,false,,1473186106
335,5345477,1473186106,duel,334043,offensive_duel,true,false,,,false,,1473186199
335,5345477,1473186200,duel,56334,defensive_duel,,,false,false,false,,1473186111
335,5345477,1473186111,duel,449089,offensive_duel,true,true,,,false,,1473186200
335,5345477,1473186231,duel,572445,offensive_duel,false,false,,,false,,1473186122
335,5345477,1473186122,duel,636921,defensive_duel,,,true,false,false,,1473186231
335,5345477,1473186233,duel,619908,dribble,false,false,,,true,left,1473186125
335,5345477,1473186125,duel,636921,defensive_duel,,,true,true,true,right,1473186233
335,5345477,1473186238,duel,572445,defensive_duel,,,false,false,false,left,1473186138
335,5345477,1473186138,duel,513075,dribble,true,true,,,false,right,1473186238
335,5345477,1473186250,duel,0,defensive_duel,,,true,false,false,,1473188355
335,5345477,1473188355,duel,562633,offensive_duel,true,false,,,false,,1473186250
335,5345477,1473186163,duel,449089,dribble,false,false,,,false,right,1473186251
335,5345477,1473186251,duel,528964,defensive_duel,,,true,false,false,left,1473186163
335,5345477,1473186183,duel,449089,defensive_duel,,,true,false,false,,1473186272
335,5345477,1473186272,duel,536673,offensive_duel,true,false,,,false,,1473186183
335,5345477,1473186275,duel,365445,offensive_duel,true,true,,,false,,1473186184
335,5345477,1473186184,duel,449089,defensive_duel,,,false,false,false,,1473186275
335,5345477,1473186284,duel,0,offensive_duel,true,false,,,false,,1473188356
335,5345477,1473188356,duel,449089,defensive_duel,,,true,false,false,,1473186284
335,5345477,1473186311,duel,436881,dribble,true,true,,,true,left,1473186226
335,5345477,1473186226,duel,514807,defensive_duel,,,false,false,true,right,1473186311
335,5345477,1473186232,duel,0,defensive_duel,,,false,false,false,right,1473188358
335,5345477,1473188358,duel,56083,dribble,true,true,,,false,left,1473186232
335,5345477,1473186317,duel,619908,offensive_duel,false,false,,,false,,1473186245
335,5345477,1473186245,duel,562633,defensive_duel,,,true,true,false,,1473186317
335,5345477,1473186323,duel,528964,dribble,false,false,,,false,left,1473186269
335,5345477,1473186269,duel,449089,defensive_duel,,,true,true,false,right,1473186323
335,5227287,1107802526,duel,676912,defensive_duel,,,false,false,true,right,1107802532
335,5227287,1107802532,duel,449175,dribble,true,true,,,true,left,1107802526
335,5227287,1107802528,duel,412012,dribble,false,false,,,true,right,1107802536
335,5227287,1107802536,duel,492788,defensive_duel,,,true,true,true,left,1107802528
335,5227287,1107802538,duel,449175,defensive_duel,,,true,true,false,,1107802530
335,5227287,1107802530,duel,69374,offensive_duel,true,false,,,false,,1107802538
335,5227287,1107802540,duel,449175,dribble,false,false,,,true,left,1107802531
335,5227287,1107802531,duel,69374,defensive_duel,,,true,false,true,right,1107802540
335,5227287,1107802533,duel,0,defensive_duel,,,true,false,false,,1107806542
335,5227287,1107806542,duel,492788,offensive_duel,true,false,,,false,,1107802533
335,5227287,1107802534,duel,56079,dribble,true,true,,,false,right,1107802543
335,5227287,1107802543,duel,492788,defensive_duel,,,false,false,false,left,1107802534
335,5227287,1107802546,duel,0,defensive_duel,,,true,false,false,,1107806544
335,5227287,1107806544,duel,257943,offensive_duel,false,false,,,false,,1107802546
335,5227287,1107802547,duel,372130,defensive_duel,,,true,false,false,,1107802537
335,5227287,1107802537,duel,257943,offensive_duel,false,false,,,false,,1107802547
335,5227287,1107802551,duel,372130,defensive_duel,,,true,true,true,right,1107802539
335,5227287,1107802539,duel,544937,dribble,false,false,,,true,left,1107802551
335,5227287,1107802541,duel,544937,defensive_duel,,,false,false,false,,1107802989
335,5227287,1107802989,duel,372130,offensive_duel,true,true,,,false,,1107802541
335,5227287,1107802552,duel,239006,offensive_duel,true,false,,,false,,1107802542
335,5227287,1107802542,duel,257943,defensive_duel,,,true,false,false,,1107802552
335,5227287,1107802544,duel,363625,defensive_duel,,,false,false,true,right,1107802553
335,5227287,1107802553,duel,443690,dribble,true,true,,,true,left,1107802544
335,5227287,1107802548,duel,544937,offensive_duel,false,false,,,false,,1107802554
335,5227287,1107802554,duel,449175,defensive_duel,,,true,true,false,,1107802548
335,5227287,1107802560,duel,0,defensive_duel,,,false,false,false,right,1107806545
335,5227287,1107806545,duel,69374,dribble,true,true,,,false,left,1107802560
335,5227287,1107802572,duel,57693,dribble,true,true,,,true,left,1107802555
335,5227287,1107802555,duel,544937,defensive_duel,,,false,false,true,right,1107802572
335,5227287,1107802575,duel,0,dribble,true,true,,,false,right,1107806546
335,5227287,1107806546,duel,56079,defensive_duel,,,false,false,false,left,1107802575
335,5227287,1107802588,duel,449617,defensive_duel,,,true,false,false,,1107802562
335,5227287,1107802562,duel,69374,offensive_duel,true,false,,,false,,1107802588
335,5227287,1107802589,duel,0,defensive_duel,,,true,false,false,,1107806548
335,5227287,1107806548,duel,544937,offensive_duel,true,false,,,false,,1107802589
335,5227287,1107802563,duel,56079,dribble,true,true,,,true,left,1107802590
335,5227287,1107802590,duel,449617,defensive_duel,,,false,false,true,right,1107802563
335,5227287,1107802591,duel,372130,offensive_duel,true,true,,,false,,1107802564
335,5227287,1107802564,duel,169212,defensive_duel,,,false,false,false,,1107802591
335,5227287,1107802592,duel,57693,dribble,false,false,,,true,right,1107802565
335,5227287,1107802565,duel,363625,defensive_duel,,,true,true,true,left,1107802592
335,5227287,1107802593,duel,57693,defensive_duel,,,false,false,false,,1107802566
335,5227287,1107802566,duel,363625,offensive_duel,true,true,,,false,,1107802593
335,5227287,1107802594,duel,57693,dribble,true,true,,,true,right,1107802567
335,5227287,1107802567,duel,449089,defensive_duel,,,false,false,true,left,1107802594
335,5227287,1107802595,duel,0,dribble,true,true,,,false,right,1107806549
335,5227287,1107806549,duel,169212,defensive_duel,,,false,false,false,left,1107802595
335,5227287,1107802601,duel,0,defensive_duel,,,true,false,false,,1107806552
335,5227287,1107806552,duel,56079,offensive_duel,true,false,,,false,,1107802601
335,5227287,1107802605,duel,449175,defensive_duel,,,false,false,false,left,1107802574
335,5227287,1107802574,duel,544937,dribble,true,true,,,false,right,1107802605
335,5227287,1107802607,duel,492788,defensive_duel,,,false,false,true,right,1107802577
335,5227287,1107802577,duel,544937,dribble,true,true,,,true,left,1107802607
335,5227287,1107802611,duel,56456,offensive_duel,true,false,,,false,,1107802579
335,5227287,1107802579,duel,257943,defensive_duel,,,true,false,false,,1107802611
335,5227287,1107802613,duel,492788,offensive_duel,true,false,,,false,,1107802580
335,5227287,1107802580,duel,544937,defensive_duel,,,true,false,false,,1107802613
335,5227287,1107802615,duel,449617,defensive_duel,,,true,false,false,,1107802584
335,5227287,1107802584,duel,244135,offensive_duel,true,false,,,false,,1107802615
335,5227287,1107802618,duel,0,defensive_duel,,,true,false,false,right,1107806554
335,5227287,1107806554,duel,56079,dribble,false,false,,,false,left,1107802618
335,5227287,1107802620,duel,492788,defensive_duel,,,false,false,true,left,1107802586
335,5227287,1107802586,duel,412012,dribble,true,true,,,true,right,1107802620
335,5227287,1107802623,duel,449617,offensive_duel,true,false,,,false,,1107802597
335,5227287,1107802597,duel,363625,defensive_duel,,,true,false,false,,1107802623
335,5227287,1107802598,duel,69374,offensive_duel,false,false,,,false,,1107802624
335,5227287,1107802624,duel,372130,defensive_duel,,,true,true,false,,1107802598
335,5227287,1107802599,duel,69374,defensive_duel,,,false,false,false,,1107802625
335,5227287,1107802625,duel,372130,offensive_duel,true,true,,,false,,1107802599
335,5227287,1107802628,duel,372130,defensive_duel,,,true,false,false,,1107802602
335,5227287,1107802602,duel,169212,offensive_duel,true,false,,,false,,1107802628
335,5227287,1107802630,duel,0,defensive_duel,,,true,false,false,,1107806555
335,5227287,1107806555,duel,449089,offensive_duel,true,false,,,false,,1107802630
335,5227287,1107802606,duel,0,offensive_duel,true,false,,,false,,1107806556
335,5227287,1107806556,duel,449617,defensive_duel,,,true,false,false,,1107802606
335,5227287,1107802608,duel,363625,dribble,false,false,,,true,left,1107802633
335,5227287,1107802633,duel,492788,defensive_duel,,,true,true,true,right,1107802608
335,5227287,1107802634,duel,492788,offensive_duel,true,true,,,false,,1107802609
335,5227287,1107802609,duel,363625,defensive_duel,,,false,false,false,,1107802634
335,5227287,1107802635,duel,372130,offensive_duel,true,false,,,false,,1107802610
335,5227287,1107802610,duel,257943,defensive_duel,,,true,false,false,,1107802635
335,5227287,1107802637,duel,449617,offensive_duel,true,true,,,false,,1107802612
335,5227287,1107802612,duel,69374,defensive_duel,,,false,false,false,,1107802637
335,5227287,1107802643,duel,443690,defensive_duel,,,true,false,false,,1107802616
335,5227287,1107802616,duel,169212,offensive_duel,true,false,,,false,,1107802643
335,5227287,1107802621,duel,676912,dribble,false,false,,,true,right,1107802648
335,5227287,1107802648,duel,449175,defensive_duel,,,true,false,true,left,1107802621
335,5227287,1107802649,duel,372130,offensive_duel,true,true,,,false,,1107802622
335,5227287,1107802622,duel,363625,defensive_duel,,,false,false,false,,1107802649
335,5227287,1107802650,duel,0,offensive_duel,true,false,,,false,,1107806558
335,5227287,1107806558,duel,363625,defensive_duel,,,true,false,false,,1107802650
335,5227287,1107802652,duel,234375,offensive_duel,true,false,,,false,,1107802626
335,5227287,1107802626,duel,449089,defensive_duel,,,true,false,false,,1107802652
335,5227287,1107802654,duel,443690,offensive_duel,true,false,,,false,,1107802627
335,5227287,1107802627,duel,449089,defensive_duel,,,true,false,false,,1107802654
335,5227287,1107802657,duel,449175,dribble,true,true,,,true,left,1107802629
335,5227287,1107802629,duel,676912,defensive_duel,,,false,false,true,right,1107802657
335,5227287,1107802631,duel,449089,defensive_duel,,,true,false,false,,1107802659
335,5227287,1107802659,duel,443690,offensive_duel,true,false,,,false,,1107802631
335,5227287,1107802636,duel,544937,offensive_duel,true,true,,,false,,1107802663
335,5227287,1107802663,duel,372130,defensive_duel,,,false,false,false,,1107802636
335,5227287,1107802665,duel,449175,offensive_duel,false,false,,,false,,1107802638
335,5227287,1107802638,duel,676912,defensive_duel,,,true,false,false,,1107802665
335,5227287,1107802668,duel,234375,dribble,false,false,,,false,right,1107802640
335,5227287,1107802640,duel,449089,defensive_duel,,,true,true,false,left,1107802668
335,5227287,1107802641,duel,69374,offensive_duel,true,true,,,false,,1107802669
335,5227287,1107802669,duel,449175,defensive_duel,,,false,false,false,,1107802641
335,5227287,1107802670,duel,449175,defensive_duel,,,true,true,false,,1107802642
335,5227287,1107802642,duel,544937,offensive_duel,false,false,,,false,,1107802670
335,5227287,1107802671,duel,492788,defensive_duel,,,true,false,false,,1107802646
335,5227287,1107802672,duel,492788,defensive_duel,,,true,true,true,left,1107802647
335,5227287,1107802646,duel,69374,offensive_duel,false,false,,,false,,1107802671
335,5227287,1107802647,duel,363625,dribble,false,false,,,true,right,1107802672
335,5227287,1107802674,duel,234375,offensive_duel,false,false,,,false,,1107802651
335,5227287,1107802651,duel,257943,defensive_duel,,,true,false,false,,1107802674
335,5227287,1107802677,duel,492788,defensive_duel,,,true,false,false,,1107802653
335,5227287,1107802653,duel,412012,offensive_duel,true,false,,,false,,1107802677
335,5227287,1107802678,duel,0,defensive_duel,,,false,false,false,,1107806561
335,5227287,1107806561,duel,257943,offensive_duel,true,true,,,false,,1107802678
335,5227287,1107802656,duel,412012,offensive_duel,false,false,,,false,,1107802679
335,5227287,1107802679,duel,492788,defensive_duel,,,true,false,false,,1107802656
335,5227287,1107802681,duel,0,defensive_duel,,,true,false,false,,1107806563
335,5227287,1107806563,duel,544937,offensive_duel,true,false,,,false,,1107802681
335,5227287,1107802682,duel,0,dribble,true,true,,,true,left,1107806564
335,5227287,1107806564,duel,56079,defensive_duel,,,false,false,true,right,1107802682
335,5227287,1107802683,duel,50868,dribble,true,true,,,true,right,1107802662
335,5227287,1107802662,duel,56079,defensive_duel,,,false,false,true,left,1107802683
335,5227287,1107802664,duel,0,defensive_duel,,,true,false,false,,1107806565
335,5227287,1107806565,duel,234375,offensive_duel,true,false,,,false,,1107802664
335,5227287,1107802666,duel,0,defensive_duel,,,true,false,false,,1107806566
335,5227287,1107806566,duel,443690,offensive_duel,true,false,,,false,,1107802666
335,5227287,1107802673,duel,449089,offensive_duel,true,false,,,false,,1107802686
335,5227287,1107802686,duel,234375,defensive_duel,,,true,false,false,,1107802673
335,5227287,1107802689,duel,449617,offensive_duel,true,true,,,false,,1107802675
335,5227287,1107802675,duel,449089,defensive_duel,,,false,false,false,,1107802689
335,5227287,1107802691,duel,50868,dribble,true,true,,,true,right,1107802676
335,5227287,1107802676,duel,676912,defensive_duel,,,false,false,true,left,1107802691
335,5227287,1107802693,duel,372130,defensive_duel,,,false,false,false,,1107802680
335,5227287,1107802680,duel,257943,offensive_duel,true,true,,,false,,1107802693
335,5227287,1107802692,duel,56079,defensive_duel,,,false,false,false,right,1107802696
335,5227287,1107802696,duel,50868,dribble,true,true,,,false,left,1107802692
335,5227287,1107802695,duel,244135,offensive_duel,true,false,,,false,,1107802701
335,5227287,1107802701,duel,449617,defensive_duel,,,true,false,false,,1107802695
335,5227287,1107802698,duel,244135,dribble,true,true,,,false,left,1107802704
335,5227287,1107802704,duel,57693,defensive_duel,,,false,false,false,right,1107802698
335,5227287,1107802703,duel,0,offensive_duel,true,false,,,false,,1107806568
335,5227287,1107806568,duel,476346,defensive_duel,,,true,false,false,,1107802703
335,5227287,1107802705,duel,544937,defensive_duel,,,true,true,false,,1107802709
335,5227287,1107802709,duel,234375,offensive_duel,false,false,,,false,,1107802705
335,5227287,1107802710,duel,492788,defensive_duel,,,true,false,false,,1107802707
335,5227287,1107802707,duel,412012,offensive_duel,true,false,,,false,,1107802710
335,5227287,1107802713,duel,234375,offensive_duel,true,true,,,false,,1107802712
335,5227287,1107802712,duel,449089,defensive_duel,,,false,false,false,,1107802713
335,5227287,1107802715,duel,0,defensive_duel,,,true,false,false,,1107806570
335,5227287,1107806570,duel,244135,offensive_duel,false,false,,,false,,1107802715
335,5227287,1107802716,duel,443690,defensive_duel,,,true,true,false,left,1107802714
335,5227287,1107802714,duel,412012,dribble,false,false,,,false,right,1107802716
335,5227287,1107802717,duel,69374,offensive_duel,true,false,,,false,,1107802719
335,5227287,1107802719,duel,443690,defensive_duel,,,true,false,false,,1107802717
335,5227287,1107802725,duel,449089,defensive_duel,,,true,true,false,,1107802723
335,5227287,1107802723,duel,234375,offensive_duel,false,false,,,false,,1107802725
335,5227287,1107802728,duel,69374,offensive_duel,false,false,,,false,,1107802726
335,5227287,1107802726,duel,492788,defensive_duel,,,true,false,false,,1107802728
335,5227287,1107802729,duel,0,defensive_duel,,,true,false,false,,1107806572
335,5227287,1107806572,duel,492788,offensive_duel,true,false,,,false,,1107802729
335,5227287,1107802732,duel,372130,offensive_duel,true,false,,,false,,1107802731
335,5227287,1107802731,duel,169212,defensive_duel,,,true,false,false,,1107802732
335,5227287,1107802733,duel,56079,defensive_duel,,,false,false,false,right,1107802734
335,5227287,1107802734,duel,50868,dribble,true,true,,,false,left,1107802733
335,5227287,1107802735,duel,492788,defensive_duel,,,true,false,false,,1107802736
335,5227287,1107802736,duel,544937,offensive_duel,true,false,,,false,,1107802735
335,5227287,1107802737,duel,492788,defensive_duel,,,false,false,true,left,1107802738
335,5227287,1107802738,duel,69374,dribble,true,true,,,true,right,1107802737
335,5227287,1107802741,duel,0,defensive_duel,,,true,false,false,,1107806573
335,5227287,1107806573,duel,449089,offensive_duel,true,false,,,false,,1107802741
335,5227287,1107802742,duel,449175,dribble,false,false,,,false,right,1107802757
335,5227287,1107802757,duel,56079,defensive_duel,,,true,false,false,left,1107802742
335,5227287,1107802743,duel,0,offensive_duel,false,false,,,false,,1107806574
335,5227287,1107806574,duel,56079,defensive_duel,,,true,true,false,,1107802743
335,5227287,1107802745,duel,57693,offensive_duel,false,false,,,false,,1107802759
335,5227287,1107802759,duel,449089,defensive_duel,,,true,true,false,,1107802745
335,5227287,1107802746,duel,0,defensive_duel,,,true,false,false,,1107806575
335,5227287,1107806575,duel,544937,offensive_duel,true,false,,,false,,1107802746
335,5227287,1107802748,duel,492788,defensive_duel,,,true,false,false,,1107802761
335,5227287,1107802761,duel,412012,offensive_duel,true,false,,,false,,1107802748
335,5227287,1107802749,duel,239006,dribble,true,true,,,true,left,1107802766
335,5227287,1107802766,duel,169212,defensive_duel,,,false,false,true,right,1107802749
335,5227287,1107802750,duel,492788,defensive_duel,,,true,false,false,,1107802773
335,5227287,1107802773,duel,69374,offensive_duel,true,false,,,false,,1107802750
335,5227287,1107802751,duel,449175,defensive_duel,,,true,false,false,,1107802774
335,5227287,1107802774,duel,412012,offensive_duel,true,false,,,false,,1107802751
335,5227287,1107802775,duel,169212,offensive_duel,true,true,,,false,,1107802752
335,5227287,1107802752,duel,449175,defensive_duel,,,false,false,false,,1107802775
335,5227287,1107802776,duel,363625,dribble,true,true,,,true,right,1107802754
335,5227287,1107802754,duel,372130,defensive_duel,,,false,false,true,left,1107802776
335,5227287,1107802777,duel,544937,dribble,true,true,,,false,left,1107802756
335,5227287,1107802756,duel,372130,defensive_duel,,,false,false,false,right,1107802777
335,5227287,1107802786,duel,0,dribble,true,false,,,false,left,1107806578
335,5227287,1107806578,duel,234375,defensive_duel,,,true,false,false,right,1107802786
335,5227287,1107802788,duel,69374,offensive_duel,true,false,,,false,,1107802758
335,5227287,1107802758,duel,443690,defensive_duel,,,true,false,false,,1107802788
335,5227287,1107802760,duel,239006,offensive_duel,false,false,,,false,,1107802793
335,5227287,1107802793,duel,449089,defensive_duel,,,true,true,false,,1107802760
335,5227287,1107802762,duel,0,defensive_duel,,,true,false,false,left,1107806579
335,5227287,1107806579,duel,449089,dribble,true,false,,,false,right,1107802762
335,5227287,1107802763,duel,449175,defensive_duel,,,true,false,false,left,1107802795
335,5227287,1107802795,duel,544937,dribble,true,false,,,false,right,1107802763
335,5227287,1107802764,duel,0,defensive_duel,,,true,false,false,,1107806580
